startTime,endTime,value
2024-05-06T14:00:00.000Z,2024-05-06T14:15:00.000Z,1237.77
2024-05-06T13:45:00.000Z,2024-05-06T14:00:00.000Z,1213.69
2024-05-06T13:30:00.000Z,2024-05-06T13:45:00.000Z,1196.17
2024-05-06T13:15:00.000Z,2024-05-06T13:30:00.000Z,1187.5
2024-05-06T13:00:00.000Z,2024-05-06T13:15:00.000Z,1207.33
2024-05-06T12:45:00.000Z,2024-05-06T13:00:00.000Z,1180.78
2024-05-06T12:30:00.000Z,2024-05-06T12:45:00.000Z,1197.33
2024-05-06T12:15:00.000Z,2024-05-06T12:30:00.000Z,1232.8
2024-05-06T12:00:00.000Z,2024-05-06T12:15:00.000Z,1262.06
2024-05-06T11:45:00.000Z,2024-05-06T12:00:00.000Z,1251.35
2024-05-06T11:15:00.000Z,2024-05-06T11:30:00.000Z,1193.7
2024-05-06T11:00:00.000Z,2024-05-06T11:15:00.000Z,1250.29
2024-05-06T10:45:00.000Z,2024-05-06T11:00:00.000Z,1312.35
2024-05-06T10:30:00.000Z,2024-05-06T10:45:00.000Z,1344.31
2024-05-06T10:15:00.000Z,2024-05-06T10:30:00.000Z,1325.29
2024-05-06T10:00:00.000Z,2024-05-06T10:15:00.000Z,1277.9
2024-05-06T09:45:00.000Z,2024-05-06T10:00:00.000Z,1290.18
2024-05-06T09:30:00.000Z,2024-05-06T09:45:00.000Z,1270.47
2024-05-06T09:15:00.000Z,2024-05-06T09:30:00.000Z,1263.8
2024-05-06T09:00:00.000Z,2024-05-06T09:15:00.000Z,1281.88
2024-05-06T08:45:00.000Z,2024-05-06T09:00:00.000Z,1289.77
2024-05-06T08:30:00.000Z,2024-05-06T08:45:00.000Z,1285.72
2024-05-06T08:15:00.000Z,2024-05-06T08:30:00.000Z,1306.97
2024-05-06T08:00:00.000Z,2024-05-06T08:15:00.000Z,1342.07
2024-05-06T07:45:00.000Z,2024-05-06T08:00:00.000Z,1335.73
2024-05-06T07:30:00.000Z,2024-05-06T07:45:00.000Z,1315.5
2024-05-06T07:15:00.000Z,2024-05-06T07:30:00.000Z,1346.96
2024-05-06T07:00:00.000Z,2024-05-06T07:15:00.000Z,1421.34
2024-05-06T06:45:00.000Z,2024-05-06T07:00:00.000Z,1383.29
2024-05-06T06:30:00.000Z,2024-05-06T06:45:00.000Z,1250.25
2024-05-06T06:15:00.000Z,2024-05-06T06:30:00.000Z,1146.79
2024-05-06T06:00:00.000Z,2024-05-06T06:15:00.000Z,1064.48
2024-05-06T05:45:00.000Z,2024-05-06T06:00:00.000Z,1004.26
2024-05-06T05:30:00.000Z,2024-05-06T05:45:00.000Z,929.25
2024-05-06T05:15:00.000Z,2024-05-06T05:30:00.000Z,884.29
2024-05-06T05:00:00.000Z,2024-05-06T05:15:00.000Z,868.05
2024-05-06T04:45:00.000Z,2024-05-06T05:00:00.000Z,943.62
2024-05-06T04:30:00.000Z,2024-05-06T04:45:00.000Z,1090.17
2024-05-06T04:15:00.000Z,2024-05-06T04:30:00.000Z,1303.89
2024-05-06T04:00:00.000Z,2024-05-06T04:15:00.000Z,1517.66
2024-05-06T03:45:00.000Z,2024-05-06T04:00:00.000Z,1693.12
2024-05-06T03:30:00.000Z,2024-05-06T03:45:00.000Z,1853.82
2024-05-06T03:15:00.000Z,2024-05-06T03:30:00.000Z,1943.98
2024-05-06T03:00:00.000Z,2024-05-06T03:15:00.000Z,2020.61
2024-05-06T02:45:00.000Z,2024-05-06T03:00:00.000Z,2093.31
2024-05-06T02:30:00.000Z,2024-05-06T02:45:00.000Z,2204.05
2024-05-06T02:15:00.000Z,2024-05-06T02:30:00.000Z,2275.87
2024-05-06T02:00:00.000Z,2024-05-06T02:15:00.000Z,2301.65
2024-05-06T01:45:00.000Z,2024-05-06T02:00:00.000Z,2343.11
2024-05-06T01:30:00.000Z,2024-05-06T01:45:00.000Z,2370.94
2024-05-06T01:15:00.000Z,2024-05-06T01:30:00.000Z,2429.53
2024-05-06T01:00:00.000Z,2024-05-06T01:15:00.000Z,2481.37
2024-05-06T00:45:00.000Z,2024-05-06T01:00:00.000Z,2471.92
2024-05-06T00:30:00.000Z,2024-05-06T00:45:00.000Z,2367.55
2024-05-06T00:15:00.000Z,2024-05-06T00:30:00.000Z,2237.52
2024-05-06T00:00:00.000Z,2024-05-06T00:15:00.000Z,2144.36
2024-05-05T23:45:00.000Z,2024-05-06T00:00:00.000Z,2061.95
2024-05-05T23:30:00.000Z,2024-05-05T23:45:00.000Z,2013
2024-05-05T23:15:00.000Z,2024-05-05T23:30:00.000Z,1970.25
2024-05-05T23:00:00.000Z,2024-05-05T23:15:00.000Z,1929.86
2024-05-05T22:45:00.000Z,2024-05-05T23:00:00.000Z,1985.14
2024-05-05T22:30:00.000Z,2024-05-05T22:45:00.000Z,2033.74
2024-05-05T22:15:00.000Z,2024-05-05T22:30:00.000Z,2058.44
2024-05-05T22:00:00.000Z,2024-05-05T22:15:00.000Z,2055.79
2024-05-05T21:45:00.000Z,2024-05-05T22:00:00.000Z,2010.13
2024-05-05T21:30:00.000Z,2024-05-05T21:45:00.000Z,2024.94
2024-05-05T21:15:00.000Z,2024-05-05T21:30:00.000Z,2042.99
2024-05-05T21:00:00.000Z,2024-05-05T21:15:00.000Z,2022.5
2024-05-05T20:45:00.000Z,2024-05-05T21:00:00.000Z,2012.19
2024-05-05T20:30:00.000Z,2024-05-05T20:45:00.000Z,1977.8
2024-05-05T20:15:00.000Z,2024-05-05T20:30:00.000Z,1913.77
2024-05-05T20:00:00.000Z,2024-05-05T20:15:00.000Z,1930.47
2024-05-05T19:45:00.000Z,2024-05-05T20:00:00.000Z,1942.34
2024-05-05T19:30:00.000Z,2024-05-05T19:45:00.000Z,1903.45
2024-05-05T19:15:00.000Z,2024-05-05T19:30:00.000Z,1803.49
2024-05-05T19:00:00.000Z,2024-05-05T19:15:00.000Z,1741.69
2024-05-05T18:45:00.000Z,2024-05-05T19:00:00.000Z,1649.73
2024-05-05T18:30:00.000Z,2024-05-05T18:45:00.000Z,1622.53
2024-05-05T18:15:00.000Z,2024-05-05T18:30:00.000Z,1560.3
2024-05-05T18:00:00.000Z,2024-05-05T18:15:00.000Z,1582.26
2024-05-05T17:45:00.000Z,2024-05-05T18:00:00.000Z,1595.4
2024-05-05T17:30:00.000Z,2024-05-05T17:45:00.000Z,1611.9
2024-05-05T17:15:00.000Z,2024-05-05T17:30:00.000Z,1625.77
2024-05-05T17:00:00.000Z,2024-05-05T17:15:00.000Z,1634.14
2024-05-05T16:45:00.000Z,2024-05-05T17:00:00.000Z,1618.72
2024-05-05T16:30:00.000Z,2024-05-05T16:45:00.000Z,1587.57
2024-05-05T16:15:00.000Z,2024-05-05T16:30:00.000Z,1541.95
2024-05-05T16:00:00.000Z,2024-05-05T16:15:00.000Z,1500.92
2024-05-05T15:45:00.000Z,2024-05-05T16:00:00.000Z,1450.52
2024-05-05T15:30:00.000Z,2024-05-05T15:45:00.000Z,1434.86
2024-05-05T15:15:00.000Z,2024-05-05T15:30:00.000Z,1385
2024-05-05T15:00:00.000Z,2024-05-05T15:15:00.000Z,1386.64
2024-05-05T14:45:00.000Z,2024-05-05T15:00:00.000Z,1375.3
2024-05-05T14:30:00.000Z,2024-05-05T14:45:00.000Z,1372.44
2024-05-05T14:15:00.000Z,2024-05-05T14:30:00.000Z,1326.19
2024-05-05T14:00:00.000Z,2024-05-05T14:15:00.000Z,1345.5
2024-05-05T13:45:00.000Z,2024-05-05T14:00:00.000Z,1361.95
2024-05-05T13:30:00.000Z,2024-05-05T13:45:00.000Z,1332.9
2024-05-05T13:15:00.000Z,2024-05-05T13:30:00.000Z,1315.36
2024-05-05T13:00:00.000Z,2024-05-05T13:15:00.000Z,1295.2
2024-05-05T12:45:00.000Z,2024-05-05T13:00:00.000Z,1256.79
2024-05-05T12:30:00.000Z,2024-05-05T12:45:00.000Z,1244.14
2024-05-05T12:15:00.000Z,2024-05-05T12:30:00.000Z,1242.2
2024-05-05T12:00:00.000Z,2024-05-05T12:15:00.000Z,1261.23
2024-05-05T11:45:00.000Z,2024-05-05T12:00:00.000Z,1269.5
2024-05-05T11:30:00.000Z,2024-05-05T11:45:00.000Z,1276.05
2024-05-05T11:15:00.000Z,2024-05-05T11:30:00.000Z,1257.54
2024-05-05T11:00:00.000Z,2024-05-05T11:15:00.000Z,1317.57
2024-05-05T10:45:00.000Z,2024-05-05T11:00:00.000Z,1351.67
2024-05-05T10:30:00.000Z,2024-05-05T10:45:00.000Z,1377.87
2024-05-05T10:15:00.000Z,2024-05-05T10:30:00.000Z,1427.34
2024-05-05T10:00:00.000Z,2024-05-05T10:15:00.000Z,1443.28
2024-05-05T09:45:00.000Z,2024-05-05T10:00:00.000Z,1473.5
2024-05-05T09:30:00.000Z,2024-05-05T09:45:00.000Z,1468.67
2024-05-05T09:15:00.000Z,2024-05-05T09:30:00.000Z,1473.26
2024-05-05T09:00:00.000Z,2024-05-05T09:15:00.000Z,1494.21
2024-05-05T08:45:00.000Z,2024-05-05T09:00:00.000Z,1535.76
2024-05-05T08:30:00.000Z,2024-05-05T08:45:00.000Z,1534.45
2024-05-05T08:15:00.000Z,2024-05-05T08:30:00.000Z,1513.29
2024-05-05T08:00:00.000Z,2024-05-05T08:15:00.000Z,1520.79
2024-05-05T07:45:00.000Z,2024-05-05T08:00:00.000Z,1527.03
2024-05-05T07:30:00.000Z,2024-05-05T07:45:00.000Z,1476.39
2024-05-05T07:15:00.000Z,2024-05-05T07:30:00.000Z,1393.35
2024-05-05T07:00:00.000Z,2024-05-05T07:15:00.000Z,1386.44
2024-05-05T06:45:00.000Z,2024-05-05T07:00:00.000Z,1372.88
2024-05-05T06:30:00.000Z,2024-05-05T06:45:00.000Z,1276.52
2024-05-05T06:15:00.000Z,2024-05-05T06:30:00.000Z,1149.53
2024-05-05T06:00:00.000Z,2024-05-05T06:15:00.000Z,1063.44
2024-05-05T05:45:00.000Z,2024-05-05T06:00:00.000Z,1014.5
2024-05-05T05:30:00.000Z,2024-05-05T05:45:00.000Z,1015.83
2024-05-05T05:15:00.000Z,2024-05-05T05:30:00.000Z,1046.4
2024-05-05T05:00:00.000Z,2024-05-05T05:15:00.000Z,1094.21
2024-05-05T04:45:00.000Z,2024-05-05T05:00:00.000Z,1208.22
2024-05-05T04:30:00.000Z,2024-05-05T04:45:00.000Z,1420.13
2024-05-05T04:15:00.000Z,2024-05-05T04:30:00.000Z,1645.49
2024-05-05T04:00:00.000Z,2024-05-05T04:15:00.000Z,1914.57
2024-05-05T03:45:00.000Z,2024-05-05T04:00:00.000Z,2182.4
2024-05-05T03:30:00.000Z,2024-05-05T03:45:00.000Z,2407.83
2024-05-05T03:15:00.000Z,2024-05-05T03:30:00.000Z,2639.59
2024-05-05T03:00:00.000Z,2024-05-05T03:15:00.000Z,2702.07
2024-05-05T02:45:00.000Z,2024-05-05T03:00:00.000Z,2672.45
2024-05-05T02:30:00.000Z,2024-05-05T02:45:00.000Z,2563.12
2024-05-05T02:15:00.000Z,2024-05-05T02:30:00.000Z,2502.36
2024-05-05T02:00:00.000Z,2024-05-05T02:15:00.000Z,2414.95
2024-05-05T01:45:00.000Z,2024-05-05T02:00:00.000Z,2310.32
2024-05-05T01:30:00.000Z,2024-05-05T01:45:00.000Z,2262.43
2024-05-05T01:15:00.000Z,2024-05-05T01:30:00.000Z,2308.65
2024-05-05T01:00:00.000Z,2024-05-05T01:15:00.000Z,2339.44
2024-05-05T00:45:00.000Z,2024-05-05T01:00:00.000Z,2381.53
2024-05-05T00:30:00.000Z,2024-05-05T00:45:00.000Z,2386.45
2024-05-05T00:15:00.000Z,2024-05-05T00:30:00.000Z,2484.55
2024-05-05T00:00:00.000Z,2024-05-05T00:15:00.000Z,2580.27
2024-05-04T23:45:00.000Z,2024-05-05T00:00:00.000Z,2640.74
2024-05-04T23:30:00.000Z,2024-05-04T23:45:00.000Z,2779.36
2024-05-04T23:15:00.000Z,2024-05-04T23:30:00.000Z,2945.74
2024-05-04T23:00:00.000Z,2024-05-04T23:15:00.000Z,3080.66
2024-05-04T22:45:00.000Z,2024-05-04T23:00:00.000Z,3262.29
2024-05-04T22:30:00.000Z,2024-05-04T22:45:00.000Z,3415.67
2024-05-04T22:15:00.000Z,2024-05-04T22:30:00.000Z,3431.7
2024-05-04T22:00:00.000Z,2024-05-04T22:15:00.000Z,3483.3
2024-05-04T21:45:00.000Z,2024-05-04T22:00:00.000Z,3582.21
2024-05-04T21:30:00.000Z,2024-05-04T21:45:00.000Z,3593.77
2024-05-04T21:15:00.000Z,2024-05-04T21:30:00.000Z,3600.03
2024-05-04T21:00:00.000Z,2024-05-04T21:15:00.000Z,3562.46
2024-05-04T20:45:00.000Z,2024-05-04T21:00:00.000Z,3494.95
2024-05-04T20:30:00.000Z,2024-05-04T20:45:00.000Z,3429.26
2024-05-04T20:15:00.000Z,2024-05-04T20:30:00.000Z,3365.92
2024-05-04T20:00:00.000Z,2024-05-04T20:15:00.000Z,3142.23
2024-05-04T19:45:00.000Z,2024-05-04T20:00:00.000Z,2977.39
2024-05-04T19:30:00.000Z,2024-05-04T19:45:00.000Z,2875.35
2024-05-04T19:15:00.000Z,2024-05-04T19:30:00.000Z,2676.61
2024-05-04T19:00:00.000Z,2024-05-04T19:15:00.000Z,2429.52
2024-05-04T18:45:00.000Z,2024-05-04T19:00:00.000Z,2329.34
2024-05-04T18:30:00.000Z,2024-05-04T18:45:00.000Z,2298.53
2024-05-04T18:15:00.000Z,2024-05-04T18:30:00.000Z,2307.52
2024-05-04T18:00:00.000Z,2024-05-04T18:15:00.000Z,2283.06
2024-05-04T17:45:00.000Z,2024-05-04T18:00:00.000Z,2334.07
2024-05-04T17:30:00.000Z,2024-05-04T17:45:00.000Z,2371.01
2024-05-04T17:15:00.000Z,2024-05-04T17:30:00.000Z,2438.38
2024-05-04T17:00:00.000Z,2024-05-04T17:15:00.000Z,2450.83
2024-05-04T16:45:00.000Z,2024-05-04T17:00:00.000Z,2502.17
2024-05-04T16:30:00.000Z,2024-05-04T16:45:00.000Z,2488.96
2024-05-04T16:15:00.000Z,2024-05-04T16:30:00.000Z,2512.71
2024-05-04T16:00:00.000Z,2024-05-04T16:15:00.000Z,2623.83
2024-05-04T15:45:00.000Z,2024-05-04T16:00:00.000Z,2738.3
2024-05-04T15:30:00.000Z,2024-05-04T15:45:00.000Z,2821.91
2024-05-04T15:15:00.000Z,2024-05-04T15:30:00.000Z,2881.58
2024-05-04T15:00:00.000Z,2024-05-04T15:15:00.000Z,2997.75
2024-05-04T14:45:00.000Z,2024-05-04T15:00:00.000Z,3010.77
2024-05-04T14:30:00.000Z,2024-05-04T14:45:00.000Z,3072.02
2024-05-04T14:15:00.000Z,2024-05-04T14:30:00.000Z,3233.56
2024-05-04T14:00:00.000Z,2024-05-04T14:15:00.000Z,3315.55
2024-05-04T13:45:00.000Z,2024-05-04T14:00:00.000Z,3372.73
2024-05-04T13:30:00.000Z,2024-05-04T13:45:00.000Z,3381.54
2024-05-04T13:15:00.000Z,2024-05-04T13:30:00.000Z,3264.76
2024-05-04T13:00:00.000Z,2024-05-04T13:15:00.000Z,3199.68
2024-05-04T12:45:00.000Z,2024-05-04T13:00:00.000Z,3021
2024-05-04T12:30:00.000Z,2024-05-04T12:45:00.000Z,2977.19
2024-05-04T12:15:00.000Z,2024-05-04T12:30:00.000Z,2938.3
2024-05-04T12:00:00.000Z,2024-05-04T12:15:00.000Z,2820.31
2024-05-04T11:45:00.000Z,2024-05-04T12:00:00.000Z,2737.27
2024-05-04T11:30:00.000Z,2024-05-04T11:45:00.000Z,2781.33
2024-05-04T11:15:00.000Z,2024-05-04T11:30:00.000Z,2682.17
2024-05-04T11:00:00.000Z,2024-05-04T11:15:00.000Z,2610.92
2024-05-04T10:45:00.000Z,2024-05-04T11:00:00.000Z,2514.53
2024-05-04T10:30:00.000Z,2024-05-04T10:45:00.000Z,2381.25
2024-05-04T10:15:00.000Z,2024-05-04T10:30:00.000Z,2236.81
2024-05-04T10:00:00.000Z,2024-05-04T10:15:00.000Z,2111.72
2024-05-04T09:45:00.000Z,2024-05-04T10:00:00.000Z,2048.96
2024-05-04T09:30:00.000Z,2024-05-04T09:45:00.000Z,1975.85
2024-05-04T09:15:00.000Z,2024-05-04T09:30:00.000Z,1883.56
2024-05-04T09:00:00.000Z,2024-05-04T09:15:00.000Z,1769.95
2024-05-04T08:45:00.000Z,2024-05-04T09:00:00.000Z,1620.11
2024-05-04T08:30:00.000Z,2024-05-04T08:45:00.000Z,1506.98
2024-05-04T08:15:00.000Z,2024-05-04T08:30:00.000Z,1431.78
2024-05-04T08:00:00.000Z,2024-05-04T08:15:00.000Z,1335
2024-05-04T07:45:00.000Z,2024-05-04T08:00:00.000Z,1221.92
2024-05-04T07:30:00.000Z,2024-05-04T07:45:00.000Z,1133.62
2024-05-04T07:15:00.000Z,2024-05-04T07:30:00.000Z,1091.39
2024-05-04T07:00:00.000Z,2024-05-04T07:15:00.000Z,1032.66
2024-05-04T06:45:00.000Z,2024-05-04T07:00:00.000Z,943.27
2024-05-04T06:30:00.000Z,2024-05-04T06:45:00.000Z,866.59
2024-05-04T06:15:00.000Z,2024-05-04T06:30:00.000Z,855.52
2024-05-04T06:00:00.000Z,2024-05-04T06:15:00.000Z,895.26
2024-05-04T05:45:00.000Z,2024-05-04T06:00:00.000Z,850.99
2024-05-04T05:30:00.000Z,2024-05-04T05:45:00.000Z,849.38
2024-05-04T05:15:00.000Z,2024-05-04T05:30:00.000Z,843.26
2024-05-04T05:00:00.000Z,2024-05-04T05:15:00.000Z,867.38
2024-05-04T04:45:00.000Z,2024-05-04T05:00:00.000Z,939.74
2024-05-04T04:30:00.000Z,2024-05-04T04:45:00.000Z,1088.68
2024-05-04T04:15:00.000Z,2024-05-04T04:30:00.000Z,1159.64
2024-05-04T04:00:00.000Z,2024-05-04T04:15:00.000Z,1240.45
2024-05-04T03:45:00.000Z,2024-05-04T04:00:00.000Z,1382.79
2024-05-04T03:30:00.000Z,2024-05-04T03:45:00.000Z,1441.81
2024-05-04T03:15:00.000Z,2024-05-04T03:30:00.000Z,1512.61
2024-05-04T03:00:00.000Z,2024-05-04T03:15:00.000Z,1598.21
2024-05-04T02:45:00.000Z,2024-05-04T03:00:00.000Z,1699.14
2024-05-04T02:30:00.000Z,2024-05-04T02:45:00.000Z,1764.31
2024-05-04T02:15:00.000Z,2024-05-04T02:30:00.000Z,1771.9
2024-05-04T02:00:00.000Z,2024-05-04T02:15:00.000Z,1801.3
2024-05-04T01:45:00.000Z,2024-05-04T02:00:00.000Z,1922.86
2024-05-04T01:30:00.000Z,2024-05-04T01:45:00.000Z,2087.95
2024-05-04T01:15:00.000Z,2024-05-04T01:30:00.000Z,2251.83
2024-05-04T01:00:00.000Z,2024-05-04T01:15:00.000Z,2397.35
2024-05-04T00:45:00.000Z,2024-05-04T01:00:00.000Z,2513.84
2024-05-04T00:30:00.000Z,2024-05-04T00:45:00.000Z,2541.27
2024-05-04T00:15:00.000Z,2024-05-04T00:30:00.000Z,2509.23
2024-05-04T00:00:00.000Z,2024-05-04T00:15:00.000Z,2538.31
2024-05-03T23:45:00.000Z,2024-05-04T00:00:00.000Z,2601.2
2024-05-03T23:30:00.000Z,2024-05-03T23:45:00.000Z,2616.1
2024-05-03T23:15:00.000Z,2024-05-03T23:30:00.000Z,2598.83
2024-05-03T23:00:00.000Z,2024-05-03T23:15:00.000Z,2563.86
2024-05-03T22:45:00.000Z,2024-05-03T23:00:00.000Z,2538.74
2024-05-03T22:30:00.000Z,2024-05-03T22:45:00.000Z,2524.6
2024-05-03T22:15:00.000Z,2024-05-03T22:30:00.000Z,2544.8
2024-05-03T22:00:00.000Z,2024-05-03T22:15:00.000Z,2534.71
2024-05-03T21:45:00.000Z,2024-05-03T22:00:00.000Z,2533.89
2024-05-03T21:30:00.000Z,2024-05-03T21:45:00.000Z,2495.9
2024-05-03T21:15:00.000Z,2024-05-03T21:30:00.000Z,2493.83
2024-05-03T21:00:00.000Z,2024-05-03T21:15:00.000Z,2492.97
2024-05-03T20:45:00.000Z,2024-05-03T21:00:00.000Z,2460.19
2024-05-03T20:30:00.000Z,2024-05-03T20:45:00.000Z,2304.4
2024-05-03T20:15:00.000Z,2024-05-03T20:30:00.000Z,2069.82
2024-05-03T20:00:00.000Z,2024-05-03T20:15:00.000Z,1858.25
2024-05-03T19:45:00.000Z,2024-05-03T20:00:00.000Z,1667.68
2024-05-03T19:30:00.000Z,2024-05-03T19:45:00.000Z,1496.91
2024-05-03T19:15:00.000Z,2024-05-03T19:30:00.000Z,1355.08
2024-05-03T19:00:00.000Z,2024-05-03T19:15:00.000Z,1231.48
2024-05-03T18:45:00.000Z,2024-05-03T19:00:00.000Z,1105.92
2024-05-03T18:30:00.000Z,2024-05-03T18:45:00.000Z,998.35
2024-05-03T18:15:00.000Z,2024-05-03T18:30:00.000Z,891.12
2024-05-03T18:00:00.000Z,2024-05-03T18:15:00.000Z,796.39
2024-05-03T17:45:00.000Z,2024-05-03T18:00:00.000Z,725.6
2024-05-03T17:30:00.000Z,2024-05-03T17:45:00.000Z,685.26
2024-05-03T17:15:00.000Z,2024-05-03T17:30:00.000Z,613.66
2024-05-03T17:00:00.000Z,2024-05-03T17:15:00.000Z,543.09
2024-05-03T16:45:00.000Z,2024-05-03T17:00:00.000Z,492.99
2024-05-03T16:30:00.000Z,2024-05-03T16:45:00.000Z,447.26
2024-05-03T16:15:00.000Z,2024-05-03T16:30:00.000Z,430.7
2024-05-03T16:00:00.000Z,2024-05-03T16:15:00.000Z,417.09
2024-05-03T15:45:00.000Z,2024-05-03T16:00:00.000Z,407.7
2024-05-03T15:30:00.000Z,2024-05-03T15:45:00.000Z,412.43
2024-05-03T15:15:00.000Z,2024-05-03T15:30:00.000Z,410.33
2024-05-03T15:00:00.000Z,2024-05-03T15:15:00.000Z,427.14
2024-05-03T14:45:00.000Z,2024-05-03T15:00:00.000Z,445.44
2024-05-03T14:30:00.000Z,2024-05-03T14:45:00.000Z,458.6
2024-05-03T14:15:00.000Z,2024-05-03T14:30:00.000Z,445.1
2024-05-03T14:00:00.000Z,2024-05-03T14:15:00.000Z,451.7
2024-05-03T13:45:00.000Z,2024-05-03T14:00:00.000Z,445.66
2024-05-03T13:30:00.000Z,2024-05-03T13:45:00.000Z,428.56
2024-05-03T13:15:00.000Z,2024-05-03T13:30:00.000Z,420.9
2024-05-03T13:00:00.000Z,2024-05-03T13:15:00.000Z,406.4
2024-05-03T12:45:00.000Z,2024-05-03T13:00:00.000Z,376.97
2024-05-03T12:30:00.000Z,2024-05-03T12:45:00.000Z,373.94
2024-05-03T12:15:00.000Z,2024-05-03T12:30:00.000Z,368.83
2024-05-03T12:00:00.000Z,2024-05-03T12:15:00.000Z,359.03
2024-05-03T11:45:00.000Z,2024-05-03T12:00:00.000Z,348.43
2024-05-03T11:30:00.000Z,2024-05-03T11:45:00.000Z,341.96
2024-05-03T11:15:00.000Z,2024-05-03T11:30:00.000Z,325.03
2024-05-03T11:00:00.000Z,2024-05-03T11:15:00.000Z,304.9
2024-05-03T10:45:00.000Z,2024-05-03T11:00:00.000Z,286.99
2024-05-03T10:30:00.000Z,2024-05-03T10:45:00.000Z,262.6
2024-05-03T10:15:00.000Z,2024-05-03T10:30:00.000Z,239.36
2024-05-03T10:00:00.000Z,2024-05-03T10:15:00.000Z,215.66
2024-05-03T09:45:00.000Z,2024-05-03T10:00:00.000Z,192.9
2024-05-03T09:30:00.000Z,2024-05-03T09:45:00.000Z,178.03
2024-05-03T09:15:00.000Z,2024-05-03T09:30:00.000Z,164.33
2024-05-03T09:00:00.000Z,2024-05-03T09:15:00.000Z,149.06
2024-05-03T08:45:00.000Z,2024-05-03T09:00:00.000Z,135.7
2024-05-03T08:30:00.000Z,2024-05-03T08:45:00.000Z,130.07
2024-05-03T08:15:00.000Z,2024-05-03T08:30:00.000Z,122
2024-05-03T08:00:00.000Z,2024-05-03T08:15:00.000Z,119.73
2024-05-03T07:45:00.000Z,2024-05-03T08:00:00.000Z,110
2024-05-03T07:30:00.000Z,2024-05-03T07:45:00.000Z,101.67
2024-05-03T07:15:00.000Z,2024-05-03T07:30:00.000Z,94.83
2024-05-03T07:00:00.000Z,2024-05-03T07:15:00.000Z,90.03
2024-05-03T06:45:00.000Z,2024-05-03T07:00:00.000Z,91.67
2024-05-03T06:30:00.000Z,2024-05-03T06:45:00.000Z,102.8
2024-05-03T06:15:00.000Z,2024-05-03T06:30:00.000Z,125.84
2024-05-03T06:00:00.000Z,2024-05-03T06:15:00.000Z,136.5
2024-05-03T05:45:00.000Z,2024-05-03T06:00:00.000Z,151.47
2024-05-03T05:30:00.000Z,2024-05-03T05:45:00.000Z,167.77
2024-05-03T05:15:00.000Z,2024-05-03T05:30:00.000Z,189.91
2024-05-03T05:00:00.000Z,2024-05-03T05:15:00.000Z,221.74
2024-05-03T04:45:00.000Z,2024-05-03T05:00:00.000Z,265.5
2024-05-03T04:30:00.000Z,2024-05-03T04:45:00.000Z,323.11
2024-05-03T04:15:00.000Z,2024-05-03T04:30:00.000Z,370.91
2024-05-03T04:00:00.000Z,2024-05-03T04:15:00.000Z,413.08
2024-05-03T03:45:00.000Z,2024-05-03T04:00:00.000Z,463.3
2024-05-03T03:30:00.000Z,2024-05-03T03:45:00.000Z,486.23
2024-05-03T03:15:00.000Z,2024-05-03T03:30:00.000Z,484.07
2024-05-03T03:00:00.000Z,2024-05-03T03:15:00.000Z,505.04
2024-05-03T02:45:00.000Z,2024-05-03T03:00:00.000Z,499.5
2024-05-03T02:30:00.000Z,2024-05-03T02:45:00.000Z,514.17
2024-05-03T02:15:00.000Z,2024-05-03T02:30:00.000Z,515.26
2024-05-03T02:00:00.000Z,2024-05-03T02:15:00.000Z,499.43
2024-05-03T01:45:00.000Z,2024-05-03T02:00:00.000Z,519.17
2024-05-03T01:30:00.000Z,2024-05-03T01:45:00.000Z,542.74
2024-05-03T01:15:00.000Z,2024-05-03T01:30:00.000Z,577.04
2024-05-03T01:00:00.000Z,2024-05-03T01:15:00.000Z,602.73
2024-05-03T00:45:00.000Z,2024-05-03T01:00:00.000Z,605.7
2024-05-03T00:30:00.000Z,2024-05-03T00:45:00.000Z,629.57
2024-05-03T00:15:00.000Z,2024-05-03T00:30:00.000Z,656.84
2024-05-03T00:00:00.000Z,2024-05-03T00:15:00.000Z,669.91
2024-05-02T23:45:00.000Z,2024-05-03T00:00:00.000Z,700.31
2024-05-02T23:30:00.000Z,2024-05-02T23:45:00.000Z,723.84
2024-05-02T23:15:00.000Z,2024-05-02T23:30:00.000Z,749.4
2024-05-02T23:00:00.000Z,2024-05-02T23:15:00.000Z,758.64
2024-05-02T22:45:00.000Z,2024-05-02T23:00:00.000Z,774.94
2024-05-02T22:30:00.000Z,2024-05-02T22:45:00.000Z,802.27
2024-05-02T22:15:00.000Z,2024-05-02T22:30:00.000Z,801.93
2024-05-02T22:00:00.000Z,2024-05-02T22:15:00.000Z,786.73
2024-05-02T21:45:00.000Z,2024-05-02T22:00:00.000Z,765.63
2024-05-02T21:30:00.000Z,2024-05-02T21:45:00.000Z,794.87
2024-05-02T21:15:00.000Z,2024-05-02T21:30:00.000Z,801.97
2024-05-02T21:00:00.000Z,2024-05-02T21:15:00.000Z,782.16
2024-05-02T20:45:00.000Z,2024-05-02T21:00:00.000Z,736.36
2024-05-02T20:30:00.000Z,2024-05-02T20:45:00.000Z,734.17
2024-05-02T20:15:00.000Z,2024-05-02T20:30:00.000Z,740.3
2024-05-02T20:00:00.000Z,2024-05-02T20:15:00.000Z,711.49
2024-05-02T19:45:00.000Z,2024-05-02T20:00:00.000Z,679.3
